id	IndexCancer	Stage	Fix	total_individuals	number_last_known_outcome	final_proportion	number_final_outcome	extrapolated_prop_died	extrapolated_cod	extrapolated_outcome
Overall	Uterus	?	NC	3994	546	0.14751046862823833	589.1568117011839	0.5074626865671642	0.3001037121258452	1198.6142262306257
Overall	Uterus	?	NIndex	3994	103	0.02918667805645527	116.57159215748236	0.208955223880597	0.09201919008488163	367.52464519901724
Overall	Uterus	I	Alive	23963	17988	0.7167827008763198	17176.26386109925	0	0	0
Overall	Uterus	I	Index	23963	1808	0.08006775890387323	1918.6637066135143	0.0921875	0.14614616414090897	3502.1005313086016
Overall	Uterus	I	NC	23963	3409	0.1666894284356222	3994.378773602815	0.7515625	0.7053964270629813	16903.41458171022
Overall	Uterus	I	NIndex	23963	758	0.03646011178418478	873.6936586844199	0.15625	0.14845740879610975	3557.484886981178
Overall	Uterus	II	Alive	2434	1424	0.5454893571282116	1327.721095250067	0	0	0
Overall	Uterus	II	Index	2434	482	0.20512382987747255	499.2714019217682	0.08823529411764705	0.2532552437417265	616.4232632673622
Overall	Uterus	II	NC	2434	444	0.21104398413499012	513.681057384566	0.7941176470588236	0.6442267089132758	1568.0478094949133
Overall	Uterus	II	NIndex	2434	84	0.03834282885932578	93.32644544359894	0.11764705882352941	0.10251804734499773	249.52892723772447
Overall	Uterus	III	Alive	4646	2052	0.40247013656657676	1869.8762544883157	0	0	0
Overall	Uterus	III	Index	4646	1923	0.4311348411200432	2003.0524718437207	0.29411764705882354	0.5495084106984481	2553.01607610499
Overall	Uterus	III	NC	4646	543	0.13226705356103463	614.5127308445669	0.5588235294117647	0.35717683576000403	1659.4435789409788
Overall	Uterus	III	NIndex	4646	128	0.034127968752345424	158.55854282339683	0.14705882352941177	0.09331475354154789	433.5403449540315
Overall	Uterus	IV	Alive	2463	242	0.07533472287787134	185.5494224481971	0	0	0
Overall	Uterus	IV	Index	2463	2021	0.8314493348161717	2047.8597116522308	0.29166666666666663	0.8534219623222175	2101.9782931996215
Overall	Uterus	IV	NC	2463	175	0.07881431748958502	194.1196639768479	0.5416666666666666	0.11962062571509866	294.62560113628797
Overall	Uterus	IV	NIndex	2463	25	0.014401624816371968	35.471201922724156	0.16666666666666666	0.026957411962683857	66.39610566409034
