id	Site	Stage	Cause	extrapolated_outcome	Status	Percent	Percent_Excluding_Index
Overall	Lung, NSCLC	Unknown/missing	Cervix	0	Cancer	0	0
Overall	Lung, NSCLC	Unknown/missing	Index	4171.135799107777	Cancer	79.08865754849785	0
Overall	Lung, NSCLC	Unknown/missing	Lung	0	Cancer	0	0
Overall	Lung, NSCLC	Unknown/missing	Other Digestive	0	Cancer	0	0
Overall	Lung, NSCLC	Unknown/missing	Other Male	0	Cancer	0	0
Overall	Lung, NSCLC	Unknown/missing	Other Respiratory	0	Cancer	0	0
Overall	Lung, NSCLC	Unknown/missing	Other Urinary	0	Cancer	0	0
Overall	Lung, NSCLC	Unknown/missing	Uterus	0	Cancer	0	0
Overall	Lung, NSCLC	Unknown/missing	Heart Disease	284.2321556606316	NonCancer	5.389308981051035	25.77218078442352
Overall	Lung, NSCLC	Unknown/missing	COPD	213.89364399337057	NonCancer	4.0556246490969015	19.39437727875557
Overall	Lung, NSCLC	Unknown/missing	Other Non-Cancer	145.92569847778793	NonCancer	2.7668884808075074	13.231520105533685
Overall	Lung, NSCLC	Unknown/missing	Cerebrovascular	45.52221195162496	NonCancer	0.8631439505427562	4.127635289530409
Overall	Lung, NSCLC	Unknown/missing	Other Circulatory	37.814152124238014	NonCancer	0.7169918870731515	3.4287224205524263
Overall	Lung, NSCLC	Unknown/missing	Accident-External	36.52724111920255	NonCancer	0.692590844125949	3.3120343456294803
Overall	Lung, NSCLC	Unknown/missing	Diabetes	30.428931382857513	NonCancer	0.5769611562923306	2.7590823383550154
Overall	Lung, NSCLC	Unknown/missing	Septicemia	27.324543208861712	NonCancer	0.5180990369522509	2.4775981654637085
Overall	Lung, NSCLC	Unknown/missing	Alzheimer	24.134318550617287	NonCancer	0.45760937714481015	2.1883309414787866
Overall	Lung, NSCLC	Unknown/missing	Pneumonia-Influenza	21.450281553962323	NonCancer	0.40671751145169366	1.9449612687227424
Overall	Lung, NSCLC	Unknown/missing	Nephritis-Nephrosis	19.14167111886368	NonCancer	0.3629440864403428	1.7356326466466099
Overall	Lung, NSCLC	Unknown/missing	Suicide-Self-Injury	16.555426748946072	NonCancer	0.3139064609204792	1.501130124230403
Overall	Lung, NSCLC	Unknown/missing	Chronic Liver	10.605042202497382	NonCancer	0.2010815738054111	0.9615909369365551
Overall	Lung, NSCLC	Unknown/missing	Other Infectious	8.354435789708385	NonCancer	0.15840795960766751	0.7575217132761766
Overall	Lung, NSCLC	Unknown/missing	Alive	0	NonCancer	0	0
Overall	Lung, SCLC	I	Breast	10.364592323414278	Cancer	1.0979441020565974	3.23940394241831
Overall	Lung, SCLC	I	Pancreas	8.800984085595312	Cancer	0.932307636185944	2.750705638429451
Overall	Lung, SCLC	I	Leukemia	8.754609929517475	Cancer	0.9273951196522748	2.736211616924572
Overall	Lung, SCLC	I	Other Respiratory	6.745836991554217	Cancer	0.7146013762239637	2.108379207157606
Overall	Lung, SCLC	I	Liver-Bile Duct	6.731518564939634	Cancer	0.7130845937436052	2.1039040511478775
Overall	Lung, SCLC	I	Oral-Pharynx	6.677668251355052	Cancer	0.7073801113723572	2.087073392238865
Overall	Lung, SCLC	I	Bladder	0	Cancer	0	0
Overall	Lung, SCLC	I	Brain-Nervous	0	Cancer	0	0
Overall	Lung, SCLC	I	Cervix	0	Cancer	0	0
Overall	Lung, SCLC	I	Colon-Rectum	0	Cancer	0	0
Overall	Lung, SCLC	I	Esophagus	0	Cancer	0	0
Overall	Lung, SCLC	I	Index	624.046313838934	Cancer	66.10660104225995	0
Overall	Lung, SCLC	I	Kidney	0	Cancer	0	0
Overall	Lung, SCLC	I	Lung	0	Cancer	0	0
Overall	Lung, SCLC	I	Lymphoma	0	Cancer	0	0
Overall	Lung, SCLC	I	Melanoma	0	Cancer	0	0
Overall	Lung, SCLC	I	Myeloma	0	Cancer	0	0
Overall	Lung, SCLC	I	Other Cancer	0	Cancer	0	0
Overall	Lung, SCLC	I	Other Digestive	0	Cancer	0	0
Overall	Lung, SCLC	I	Other Female	0	Cancer	0	0
Overall	Lung, SCLC	I	Other Male	0	Cancer	0	0
Overall	Lung, SCLC	I	Other Urinary	0	Cancer	0	0
Overall	Lung, SCLC	I	Ovary	0	Cancer	0	0
Overall	Lung, SCLC	I	Prostate	0	Cancer	0	0
Overall	Lung, SCLC	I	Stomach	0	Cancer	0	0
Overall	Lung, SCLC	I	Uterus	0	Cancer	0	0
Overall	Lung, SCLC	I	COPD	61.427901929114164	NonCancer	6.507193000965483	19.19899803816953
Overall	Lung, SCLC	I	Other Non-Cancer	56.642668771344454	NonCancer	6.000282708828862	17.703396216798172
Overall	Lung, SCLC	I	Heart Disease	47.60517894329209	NonCancer	5.042921498230093	14.878771835536048
Overall	Lung, SCLC	I	Cerebrovascular	32.45605933774996	NonCancer	3.4381418789989366	10.143986689814678
Overall	Lung, SCLC	I	Pneumonia-Influenza	13.8221449556561	NonCancer	1.4642102707262816	4.320045542059476
Overall	Lung, SCLC	I	Other Infectious	11.547191529436814	NonCancer	1.2232194416776285	3.6090196890633446
Overall	Lung, SCLC	I	Diabetes	9.25859907405894	NonCancer	0.9807838002181082	2.893731022494963
Overall	Lung, SCLC	I	Alzheimer	9.138707001058657	NonCancer	0.9680833687562137	2.8562593263758163
Overall	Lung, SCLC	I	Other Circulatory	8.425288855709814	NonCancer	0.8925094126811244	2.6332838845521187
Overall	Lung, SCLC	I	Septicemia	7.846161342233732	NonCancer	0.8311611591349293	2.4522803398126634
Overall	Lung, SCLC	I	Accident-External	7.007309694380471	NonCancer	0.7422997557606431	2.190101254483739
Overall	Lung, SCLC	I	Chronic Liver	6.701264580654826	NonCancer	0.7098797225269943	2.0944483125227635
Overall	Lung, SCLC	I	Alive	0	NonCancer	0	0
Overall	Lung, SCLC	I	Nephritis-Nephrosis	0	NonCancer	0	0
Overall	Lung, SCLC	I	Suicide-Self-Injury	0	NonCancer	0	0
Overall	Lung, SCLC	II	Bladder	8.412031973959872	Cancer	1.8447438539385685	6.052622343115389
Overall	Lung, SCLC	II	Esophagus	6.755129115489358	Cancer	1.481387963923105	4.860448170145676
Overall	Lung, SCLC	II	Brain-Nervous	0	Cancer	0	0
Overall	Lung, SCLC	II	Breast	0	Cancer	0	0
Overall	Lung, SCLC	II	Cervix	0	Cancer	0	0
Overall	Lung, SCLC	II	Colon-Rectum	0	Cancer	0	0
Overall	Lung, SCLC	II	Index	317.01839009453124	Cancer	69.5215767751165	0
Overall	Lung, SCLC	II	Kidney	0	Cancer	0	0
Overall	Lung, SCLC	II	Leukemia	0	Cancer	0	0
Overall	Lung, SCLC	II	Liver-Bile Duct	0	Cancer	0	0
Overall	Lung, SCLC	II	Lung	0	Cancer	0	0
Overall	Lung, SCLC	II	Lymphoma	0	Cancer	0	0
Overall	Lung, SCLC	II	Melanoma	0	Cancer	0	0
Overall	Lung, SCLC	II	Myeloma	0	Cancer	0	0
Overall	Lung, SCLC	II	Oral-Pharynx	0	Cancer	0	0
Overall	Lung, SCLC	II	Other Cancer	0	Cancer	0	0
Overall	Lung, SCLC	II	Other Digestive	0	Cancer	0	0
Overall	Lung, SCLC	II	Other Female	0	Cancer	0	0
Overall	Lung, SCLC	II	Other Male	0	Cancer	0	0
Overall	Lung, SCLC	II	Other Respiratory	0	Cancer	0	0
Overall	Lung, SCLC	II	Other Urinary	0	Cancer	0	0
Overall	Lung, SCLC	II	Ovary	0	Cancer	0	0
Overall	Lung, SCLC	II	Pancreas	0	Cancer	0	0
Overall	Lung, SCLC	II	Prostate	0	Cancer	0	0
Overall	Lung, SCLC	II	Stomach	0	Cancer	0	0
Overall	Lung, SCLC	II	Uterus	0	Cancer	0	0
Overall	Lung, SCLC	II	COPD	26.27545341362026	NonCancer	5.7621608363202315	18.90570517314633
Overall	Lung, SCLC	II	Heart Disease	23.021492379176458	NonCancer	5.048572890170275	16.564416252506362
Overall	Lung, SCLC	II	Other Non-Cancer	17.102141132377064	NonCancer	3.7504695465739175	12.305326686033816
Overall	Lung, SCLC	II	Pneumonia-Influenza	9.294947780321563	NonCancer	2.038365741298588	6.68789761943592
Overall	Lung, SCLC	II	Diabetes	7.284738479354055	NonCancer	1.597530368279398	5.241512516878256
Overall	Lung, SCLC	II	Alzheimer	7.2549530686861265	NonCancer	1.5909984799750276	5.22008132847269
Overall	Lung, SCLC	II	Other Circulatory	7.171545275446171	NonCancer	1.5727072972469671	5.1600677818626846
Overall	Lung, SCLC	II	Septicemia	7.101924835891625	NonCancer	1.5574396569937774	5.109974507218723
Overall	Lung, SCLC	II	Accident-External	6.7859365674818015	NonCancer	1.4881439840968862	4.882614737372374
Overall	Lung, SCLC	II	Nephritis-Nephrosis	6.37526529203673	NonCancer	1.3980844938677037	4.587128682976833
Overall	Lung, SCLC	II	Cerebrovascular	6.1460505916276755	NonCancer	1.3478181121990518	4.422204200834945
Overall	Lung, SCLC	II	Alive	0	NonCancer	0	0
Overall	Lung, SCLC	II	Chronic Liver	0	NonCancer	0	0
Overall	Lung, SCLC	II	Other Infectious	0	NonCancer	0	0
Overall	Lung, SCLC	II	Suicide-Self-Injury	0	NonCancer	0	0
Overall	Lung, SCLC	III	Colon-Rectum	16.94789366178074	Cancer	0.2825590807232534	1.7587751191161125
Overall	Lung, SCLC	III	Kidney	16.537043853376577	Cancer	0.2757093006564951	1.7161389995407115
Overall	Lung, SCLC	III	Pancreas	16.490094090087766	Cancer	0.2749265436826903	1.7112667672050224
Overall	Lung, SCLC	III	Leukemia	15.331512190370953	Cancer	0.2556104066417298	1.5910344209710237
Overall	Lung, SCLC	III	Prostate	12.224164618912337	Cancer	0.2038040116524231	1.268568060006551
Overall	Lung, SCLC	III	Esophagus	11.418920016660197	Cancer	0.19037879320873954	1.185003447228894
Overall	Lung, SCLC	III	Bladder	11.258739523107332	Cancer	0.18770822812783147	1.1683806460566262
Overall	Lung, SCLC	III	Other Digestive	10.740228159383696	Cancer	0.17906349048655712	1.1145719012240678
Overall	Lung, SCLC	III	Breast	8.61524307061679	Cancer	0.14363526293125692	0.8940506389834308
Overall	Lung, SCLC	III	Stomach	7.630384076678465	Cancer	0.12721547310234185	0.7918464637069114
Overall	Lung, SCLC	III	Other Cancer	6.109698181896981	Cancer	0.10186225711732212	0.6340366161171856
Overall	Lung, SCLC	III	Myeloma	6.082470634582375	Cancer	0.10140831334748873	0.6312110654188428
Overall	Lung, SCLC	III	Oral-Pharynx	6.0726413378639	Cancer	0.10124443711010171	0.6301910258285633
Overall	Lung, SCLC	III	Lymphoma	6.0615423006466225	Cancer	0.1010593914746019	0.6290392183595376
Overall	Lung, SCLC	III	Brain-Nervous	0	Cancer	0	0
Overall	Lung, SCLC	III	Cervix	0	Cancer	0	0
Overall	Lung, SCLC	III	Index	5034.380860885839	Cancer	83.93432579002733	0
Overall	Lung, SCLC	III	Liver-Bile Duct	0	Cancer	0	0
Overall	Lung, SCLC	III	Lung	0	Cancer	0	0
Overall	Lung, SCLC	III	Melanoma	0	Cancer	0	0
Overall	Lung, SCLC	III	Other Female	0	Cancer	0	0
Overall	Lung, SCLC	III	Other Male	0	Cancer	0	0
Overall	Lung, SCLC	III	Other Respiratory	0	Cancer	0	0
Overall	Lung, SCLC	III	Other Urinary	0	Cancer	0	0
Overall	Lung, SCLC	III	Ovary	0	Cancer	0	0
Overall	Lung, SCLC	III	Uterus	0	Cancer	0	0
Overall	Lung, SCLC	III	Other Non-Cancer	212.13765238285032	NonCancer	3.5368064752059074	22.014678182696223
Overall	Lung, SCLC	III	Heart Disease	197.8724785646067	NonCancer	3.298974300843726	20.534303495311185
Overall	Lung, SCLC	III	COPD	132.39813625610068	NonCancer	2.2073713947332556	13.739674823998628
Overall	Lung, SCLC	III	Septicemia	46.455927877602775	NonCancer	0.7745236391731039	4.8209843486825035
Overall	Lung, SCLC	III	Accident-External	41.600066982451	NonCancer	0.6935656382536012	4.317065248485336
Overall	Lung, SCLC	III	Cerebrovascular	33.44084175537323	NonCancer	0.5575332069918844	3.4703380617901427
Overall	Lung, SCLC	III	Alzheimer	32.32359124189029	NonCancer	0.5389061560835327	3.3543948983417695
Overall	Lung, SCLC	III	Other Circulatory	23.33949397853436	NonCancer	0.3891212734000394	2.4220662532699353
Overall	Lung, SCLC	III	Other Infectious	21.324221740457105	NonCancer	0.3555222030753102	2.2129304903657383
Overall	Lung, SCLC	III	Pneumonia-Influenza	19.196732588353445	NonCancer	0.3200522272149624	1.992149367850942
Overall	Lung, SCLC	III	Nephritis-Nephrosis	17.48428032170758	NonCancer	0.29150183930822904	1.8144388806744323
Overall	Lung, SCLC	III	Diabetes	14.268022733402793	NonCancer	0.23787967211408456	1.480670334808745
Overall	Lung, SCLC	III	Chronic Liver	11.615570345864938	NonCancer	0.19365739156160286	1.205410921636835
Overall	Lung, SCLC	III	Suicide-Self-Injury	8.641546629000862	NonCancer	0.14407380175059792	0.8967803023241001
Overall	Lung, SCLC	III	Alive	0	NonCancer	0	0
Overall	Lung, SCLC	IV	Prostate	15.403320224376198	Cancer	0.11778039627141916	1.85579514004865
Overall	Lung, SCLC	IV	Esophagus	9.726959410589874	Cancer	0.07437650566286798	1.17190603965089
Overall	Lung, SCLC	IV	Brain-Nervous	9.614492537286818	Cancer	0.07351653568807782	1.1583560079790185
Overall	Lung, SCLC	IV	Uterus	8.186889181023389	Cancer	0.06260046781635868	0.9863580665041566
Overall	Lung, SCLC	IV	Melanoma	8.095106871994275	Cancer	0.06189866089611772	0.9753001153249607
Overall	Lung, SCLC	IV	Lymphoma	7.595149041758568	Cancer	0.05807576878543025	0.9150650946887999
Overall	Lung, SCLC	IV	Pancreas	7.571891774800784	Cancer	0.05789793374216841	0.912263054455762
Overall	Lung, SCLC	IV	Colon-Rectum	7.102401410414196	Cancer	0.054308008949489193	0.8556987602752464
Overall	Lung, SCLC	IV	Breast	7.098821027944156	Cancer	0.05428063180871813	0.855267395070172
Overall	Lung, SCLC	IV	Leukemia	6.8683143204149015	Cancer	0.052518078608463845	0.8274959002657958
Overall	Lung, SCLC	IV	Liver-Bile Duct	6.695216483801044	Cancer	0.05119449827038571	0.8066410378555103
Overall	Lung, SCLC	IV	Other Cancer	6.295497040129976	Cancer	0.04813807187742756	0.7584827583325149
Overall	Lung, SCLC	IV	Bladder	0	Cancer	0	0
Overall	Lung, SCLC	IV	Cervix	0	Cancer	0	0
Overall	Lung, SCLC	IV	Index	12247.988114961203	Cancer	93.65337295428354	0
Overall	Lung, SCLC	IV	Kidney	0	Cancer	0	0
Overall	Lung, SCLC	IV	Lung	0	Cancer	0	0
Overall	Lung, SCLC	IV	Myeloma	0	Cancer	0	0
Overall	Lung, SCLC	IV	Oral-Pharynx	0	Cancer	0	0
Overall	Lung, SCLC	IV	Other Digestive	0	Cancer	0	0
Overall	Lung, SCLC	IV	Other Female	0	Cancer	0	0
Overall	Lung, SCLC	IV	Other Male	0	Cancer	0	0
Overall	Lung, SCLC	IV	Other Respiratory	0	Cancer	0	0
Overall	Lung, SCLC	IV	Other Urinary	0	Cancer	0	0
Overall	Lung, SCLC	IV	Ovary	0	Cancer	0	0
Overall	Lung, SCLC	IV	Stomach	0	Cancer	0	0
Overall	Lung, SCLC	IV	Heart Disease	243.75425011511552	NonCancer	1.8638495956194796	29.367561417957475
Overall	Lung, SCLC	IV	Other Non-Cancer	151.83147122443927	NonCancer	1.1609685825389147	18.29268640139317
Overall	Lung, SCLC	IV	COPD	95.6972875139601	NonCancer	0.7317425257222825	11.5296285798952
Overall	Lung, SCLC	IV	Septicemia	43.45662109807485	NonCancer	0.33228797291692036	5.235662510548693
Overall	Lung, SCLC	IV	Pneumonia-Influenza	31.74630044303701	NonCancer	0.242745836083782	3.8248007065047114
Overall	Lung, SCLC	IV	Accident-External	29.813453614958874	NonCancer	0.22796645981770053	3.591930929225825
Overall	Lung, SCLC	IV	Cerebrovascular	29.61386599714031	NonCancer	0.22644032724529983	3.567884572611397
Overall	Lung, SCLC	IV	Other Circulatory	22.23408873400687	NonCancer	0.1700113834990585	2.678767513427542
Overall	Lung, SCLC	IV	Other Infectious	21.829651893941325	NonCancer	0.16691888586895032	2.630040881031592
Overall	Lung, SCLC	IV	Nephritis-Nephrosis	21.512045063118144	NonCancer	0.16449032774979463	2.5917755457336122
Overall	Lung, SCLC	IV	Chronic Liver	11.176475553402831	NonCancer	0.08546012810370723	1.3465440380869247
Overall	Lung, SCLC	IV	Diabetes	10.169041440543273	NonCancer	0.07775685456907228	1.2251681721482741
Overall	Lung, SCLC	IV	Suicide-Self-Injury	9.056906164954437	NonCancer	0.0692529910150974	1.0911778889203598
Overall	Lung, SCLC	IV	Alzheimer	7.866366857570773	NonCancer	0.06014961658946913	0.9477414720637488
Overall	Lung, SCLC	IV	Alive	0	NonCancer	0	0
Overall	Lung, SCLC	Unknown/missing	Melanoma	11.79614133746845	Cancer	0.8030048561925426	4.721226410665902
Overall	Lung, SCLC	Unknown/missing	Colon-Rectum	7.568015821908581	Cancer	0.5151814718794132	3.0289833897836482
Overall	Lung, SCLC	Unknown/missing	Other Cancer	7.298188413575551	Cancer	0.4968133705633459	2.9209890677338564
Overall	Lung, SCLC	Unknown/missing	Brain-Nervous	7.0484814217761205	Cancer	0.47981493681253373	2.8210476368129878
Overall	Lung, SCLC	Unknown/missing	Lymphoma	6.509680790434417	Cancer	0.4431368815816485	2.60540086741612
Overall	Lung, SCLC	Unknown/missing	Bladder	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Breast	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Cervix	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Esophagus	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Index	1219.146671406833	Cancer	82.99160458862036	0
Overall	Lung, SCLC	Unknown/missing	Kidney	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Leukemia	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Liver-Bile Duct	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Lung	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Myeloma	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Oral-Pharynx	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Other Digestive	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Other Female	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Other Male	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Other Respiratory	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Other Urinary	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Ovary	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Pancreas	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Prostate	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Stomach	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Uterus	0	Cancer	0	0
Overall	Lung, SCLC	Unknown/missing	Heart Disease	48.872743891962934	NonCancer	3.3269396795073476	19.56057346409895
Overall	Lung, SCLC	Unknown/missing	Other Non-Cancer	40.61160043739443	NonCancer	2.764574570278722	16.254176266557494
Overall	Lung, SCLC	Unknown/missing	COPD	30.145755321885385	NonCancer	2.052127659760748	12.065380714207478
Overall	Lung, SCLC	Unknown/missing	Cerebrovascular	17.771826343871627	NonCancer	1.2097907654099134	7.112903575845204
Overall	Lung, SCLC	Unknown/missing	Other Circulatory	8.832703111335315	NonCancer	0.6012731866123427	3.5351552693210264
Overall	Lung, SCLC	Unknown/missing	Septicemia	8.67099527730065	NonCancer	0.5902651652348979	3.4704341647653325
Overall	Lung, SCLC	Unknown/missing	Diabetes	7.4706297883800685	NonCancer	0.5085520618366283	2.9900061089617926
Overall	Lung, SCLC	Unknown/missing	Chronic Liver	7.290514263851224	NonCancer	0.4962909641832011	2.9179176058615903
Overall	Lung, SCLC	Unknown/missing	Alzheimer	7.148289186668473	NonCancer	0.486609202632299	2.8609941788319926
Overall	Lung, SCLC	Unknown/missing	Suicide-Self-Injury	7.038206232176988	NonCancer	0.4791154684940087	2.8169351482353933
Overall	Lung, SCLC	Unknown/missing	Other Infectious	6.97166643495513	NonCancer	0.4745858703168911	2.790303605003002
Overall	Lung, SCLC	Unknown/missing	Nephritis-Nephrosis	6.593322737960975	NonCancer	0.4488306833193312	2.63887728656071
Overall	Lung, SCLC	Unknown/missing	Accident-External	6.111845967870694	NonCancer	0.4160548650694822	2.4461735219955947
Overall	Lung, SCLC	Unknown/missing	Pneumonia-Influenza	6.102721812389789	NonCancer	0.4154337516943355	2.4425217173419282
Overall	Lung, SCLC	Unknown/missing	Alive	0	NonCancer	0	0
Overall	Lymphoma	I	Lung	355.01106535393865	Cancer	2.7612278552845813	4.13625513584649
Overall	Lymphoma	I	Pancreas	168.33790387658033	Cancer	1.3093093558106892	1.9613149769654445
Overall	Lymphoma	I	Ovary	124.5681729276925	Cancer	0.9688743324857471	1.4513512262540114
Overall	Lymphoma	I	Liver-Bile Duct	119.64820964515575	Cancer	0.9306075262126138	1.3940284400606286
Overall	Lymphoma	I	Esophagus	103.1730385725948	Cancer	0.8024658829633259	1.2020752374332964
Overall	Lymphoma	I	Colon-Rectum	103.12029661812255	Cancer	0.8020556632038777	1.201460737770186
Overall	Lymphoma	I	Kidney	73.19186614321046	Cancer	0.5692763952960291	0.8527628059570971
Overall	Lymphoma	I	Prostate	69.06072999257557	Cancer	0.5371449793309137	0.8046306918132496
Overall	Lymphoma	I	Brain-Nervous	66.17509208766114	Cancer	0.5147008795804708	0.771009952154062
Overall	Lymphoma	I	Other Female	51.03143047982159	Cancer	0.3969155361267915	0.5945702458635022
Overall	Lymphoma	I	Other Digestive	50.46986896834419	Cancer	0.39254778695142095	0.5880274591376115
Overall	Lymphoma	I	Other Cancer	46.372463754392776	Cancer	0.36067872563111747	0.5402883461526288
Overall	Lymphoma	I	Other Respiratory	39.66563958916612	Cancer	0.30851395807082616	0.46214673704255566
Overall	Lymphoma	I	Breast	36.63426581763816	Cancer	0.2849363445410139	0.4268280200931214
Overall	Lymphoma	I	Bladder	33.14604829660891	Cancer	0.2578054623676512	0.3861865893199077
Overall	Lymphoma	I	Melanoma	28.41835509596073	Cancer	0.22103410668087994	0.3311039533395568
Overall	Lymphoma	I	Oral-Pharynx	27.912971992108563	Cancer	0.21710330553090584	0.32521570459780424
Overall	Lymphoma	I	Stomach	19.17106049832893	Cancer	0.14910990509705943	0.22336317141771328
Overall	Lymphoma	I	Other Urinary	18.8220921152386	Cancer	0.14639567640381582	0.21929731993399582
Overall	Lymphoma	I	Uterus	9.117714424998782	Cancer	0.07091634459826385	0.10623103558753463
Overall	Lymphoma	I	Cervix	6.0360815554639915	Cancer	0.04694782262941582	0.0703267468840298
Overall	Lymphoma	I	Index	4274.089766120407	Cancer	33.24328977304509	0
Overall	Lymphoma	I	Leukemia	0	Cancer	0	0
Overall	Lymphoma	I	Lymphoma	0	Cancer	0	0
Overall	Lymphoma	I	Myeloma	0	Cancer	0	0
Overall	Lymphoma	I	Other Male	0	Cancer	0	0
Overall	Lymphoma	I	Heart Disease	2301.582581099731	NonCancer	17.901396757406324	26.815876181654815
Overall	Lymphoma	I	Other Non-Cancer	2014.028736440291	NonCancer	15.664842003891193	23.465569154973235
Overall	Lymphoma	I	COPD	554.8560758106817	NonCancer	4.315595207363161	6.464661294259851
Overall	Lymphoma	I	Cerebrovascular	445.7900415423727	NonCancer	3.4672944041562785	5.193926411844453
Overall	Lymphoma	I	Alzheimer	303.6957588984918	NonCancer	2.3621043703701625	3.5383774340281917
Overall	Lymphoma	I	Nephritis-Nephrosis	212.53981847520268	NonCancer	1.6531058448720748	2.4763141252047296
Overall	Lymphoma	I	Accident-External	210.77462191808536	NonCancer	1.6393763857671724	2.4557477146398203
Overall	Lymphoma	I	Diabetes	202.94181336772928	NonCancer	1.5784538645697228	2.36448719417629
Overall	Lymphoma	I	Pneumonia-Influenza	195.85263166268084	NonCancer	1.5233151719894287	2.281890714522279
Overall	Lymphoma	I	Other Infectious	193.12881128072502	NonCancer	1.5021296669574942	2.250155320492361
Overall	Lymphoma	I	Chronic Liver	124.85970650162763	NonCancer	0.9711418410331152	1.4547479013442894
Overall	Lymphoma	I	Septicemia	113.10945051115526	NonCancer	0.8797499456417147	1.3178449666719658
Overall	Lymphoma	I	Other Circulatory	88.54759067074538	NonCancer	0.6887111353406344	1.031673269996681
Overall	Lymphoma	I	Suicide-Self-Injury	72.11822789446944	NonCancer	0.5609257827990156	0.840253782566604
Overall	Lymphoma	I	Alive	0	NonCancer	0	0
Overall	Lymphoma	II	Lung	161.68604803805064	Cancer	2.1758316247887315	3.633854428546224
Overall	Lymphoma	II	Pancreas	76.58999658450628	Cancer	1.030682230985147	1.7213414617286593
Overall	Lymphoma	II	Stomach	71.08026390749886	Cancer	0.956536992430344	1.5975115658817556
Overall	Lymphoma	II	Colon-Rectum	51.086252765719664	Cancer	0.687474805083026	1.1481510501565002
Overall	Lymphoma	II	Other Digestive	42.68465269911587	Cancer	0.5744133050614435	0.959327141233217
Overall	Lymphoma	II	Liver-Bile Duct	38.585037775984944	Cancer	0.5192442171441924	0.86718929740239
Overall	Lymphoma	II	Ovary	37.493996920442896	Cancer	0.5045619286831233	0.8426684207235112
Overall	Lymphoma	II	Uterus	35.2020406697329	Cancer	0.47371875480733283	0.7911572639308319
Overall	Lymphoma	II	Breast	30.690009076335972	Cancer	0.41299971842734456	0.6897504561922488
Overall	Lymphoma	II	Bladder	29.15911343899874	Cancer	0.3923982430224565	0.6553439507523311
Overall	Lymphoma	II	Melanoma	26.58718650013793	Cancer	0.3577874646768662	0.5975405211423919
Overall	Lymphoma	II	Prostate	15.840646688583986	Cancer	0.2131697845321489	0.3560146643376453
Overall	Lymphoma	II	Other Respiratory	15.326275740553037	Cancer	0.20624782318063567	0.34445430294531354
Overall	Lymphoma	II	Oral-Pharynx	14.823733759282888	Cancer	0.19948504587919377	0.3331597946910258
Overall	Lymphoma	II	Brain-Nervous	12.23687714579375	Cancer	0.16467335682672252	0.2750208242912461
Overall	Lymphoma	II	Other Cancer	11.160567080765587	Cancer	0.150189302661359	0.2508310185303246
Overall	Lymphoma	II	Esophagus	11.123730324103287	Cancer	0.14969358530619414	0.25000312142383413
Overall	Lymphoma	II	Kidney	6.115987127266993	Cancer	0.08230368896873898	0.13745531650399792
Overall	Lymphoma	II	Cervix	0	Cancer	0	0
Overall	Lymphoma	II	Index	2981.563424668184	Cancer	40.123313479588	0
Overall	Lymphoma	II	Leukemia	0	Cancer	0	0
Overall	Lymphoma	II	Lymphoma	0	Cancer	0	0
Overall	Lymphoma	II	Myeloma	0	Cancer	0	0
Overall	Lymphoma	II	Other Female	0	Cancer	0	0
Overall	Lymphoma	II	Other Male	0	Cancer	0	0
Overall	Lymphoma	II	Other Urinary	0	Cancer	0	0
Overall	Lymphoma	II	Heart Disease	1096.305215079113	NonCancer	14.753131679169869	24.639191873352104
Overall	Lymphoma	II	Other Non-Cancer	921.0136567385205	NonCancer	12.394208810907287	20.69955692468402
Overall	Lymphoma	II	Cerebrovascular	382.7980227299887	NonCancer	5.151366205490361	8.603292040440909
Overall	Lymphoma	II	COPD	238.95984720020016	NonCancer	3.2157158821181557	5.3705641861493385
Overall	Lymphoma	II	Septicemia	164.43003063662658	NonCancer	2.212757780064952	3.695524767073778
Overall	Lymphoma	II	Diabetes	161.3005357871053	NonCancer	2.170643732836836	3.6251901348897495
Overall	Lymphoma	II	Pneumonia-Influenza	139.842182579156	NonCancer	1.8818756907435876	3.1429188889770225
Overall	Lymphoma	II	Other Circulatory	133.69792680159983	NonCancer	1.7991915866182189	3.004828241464018
